RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
jupiter	(0.11739150, -0.00020072, -5.29889300)	0.1173915	-0.0002007224	-5.298893	(0.2, 0.0, 0.1)	5.333177	5.074471	5.300216	0.01199983	2.306853	-4.255425E-05	-1.54839	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.54839	0
jupiter	(0.10924570, -0.00005178, -5.29893200)	0.1092457	-5.177592E-05	-5.298932	(0.2, 0.0, 0.1)	5.333177	5.074471	5.30008	0.01199983	2.306853	-1.445267E-05	-1.549927	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.549927	0
jupiter	(0.10245740, 0.00007235, -5.29895400)	0.1024574	7.234627E-05	-5.298954	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299967	0.01199983	2.306853	8.966445E-06	-1.551207	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.551207	0
jupiter	(0.09431115, 0.00022129, -5.29897000)	0.09431115	0.0002212928	-5.29897	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299831	0.01199983	2.306853	3.707069E-05	-1.552744	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.552744	0
jupiter	(0.08752244, 0.00034541, -5.29897300)	0.08752244	0.0003454145	-5.298973	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299718	0.01199983	2.306853	6.049193E-05	-1.554025	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.554025	0
jupiter	(0.07937579, 0.00049436, -5.29896500)	0.07937579	0.0004943598	-5.298965	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299582	0.01199983	2.306853	8.859864E-05	-1.555562	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.555562	0
jupiter	(0.07258678, 0.00061848, -5.29894900)	0.07258678	0.0006184801	-5.298949	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299469	0.01199983	2.306853	0.0001120218	-1.556843	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.556843	0
jupiter	(0.06443980, 0.00076742, -5.29891700)	0.0644398	0.000767423	-5.298917	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299332	0.01199983	2.306853	0.0001401308	-1.55838	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.55838	0
jupiter	(0.05765053, 0.00089154, -5.29888100)	0.05765053	0.0008915408	-5.298881	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299218	0.01199983	2.306853	0.0001635557	-1.559661	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.559661	0
jupiter	(0.04950329, 0.00104048, -5.29882600)	0.04950329	0.00104048	-5.298826	(0.2, 0.0, 0.1)	5.333177	5.074471	5.299081	0.01199983	2.306853	0.0001916667	-1.561198	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.561198	0
jupiter	(0.04271382, 0.00116459, -5.29877100)	0.04271382	0.001164594	-5.298771	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298966	0.01199983	2.306853	0.0002150932	-1.562479	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.562479	0
jupiter	(0.03592429, 0.00128871, -5.29870700)	0.03592429	0.001288707	-5.298707	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298851	0.01199983	2.306853	0.0002385205	-1.56376	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.56376	0
jupiter	(0.02777677, 0.00143764, -5.29861800)	0.02777677	0.001437639	-5.298618	(0.2, 0.0, 0.1)	5.333177	5.074471	5.298714	0.01199983	2.306853	0.000266634	-1.565298	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.565298	0
