RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
earth	(0.95142630, -0.00004918, -0.28128390)	0.9514263	-4.918288E-05	-0.2812839	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9921824	-0.0001098787	-1.383879	-4.925387E-05	-0.2842525	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.2842525	0
earth	(0.94657380, -0.00005075, -0.29642130)	0.9465738	-5.074556E-05	-0.2964213	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9919478	-0.0001098787	-1.383879	-5.084345E-05	-0.3002734	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.3002734	0
earth	(0.94043250, -0.00005260, -0.31448630)	0.9404325	-5.260369E-05	-0.3144863	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9916687	-0.0001098787	-1.383879	-5.273468E-05	-0.3195087	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.3195087	0
earth	(0.93505100, -0.00005414, -0.32945240)	0.935051	-5.413741E-05	-0.3294524	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9914384	-0.0001098787	-1.383879	-5.429663E-05	-0.3355462	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.3355462	0
earth	(0.92827820, -0.00005596, -0.34730040)	0.9282782	-5.59596E-05	-0.3473004	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9911648	-0.0001098787	-1.383879	-5.615344E-05	-0.3548011	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.3548011	0
earth	(0.92237320, -0.00005746, -0.36207650)	0.9223732	-5.746242E-05	-0.3620765	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9909393	-0.0001098787	-1.383879	-5.768569E-05	-0.3708549	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.3708549	0
earth	(0.91497610, -0.00005925, -0.37968530)	0.9149761	-5.924638E-05	-0.3796853	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9906715	-0.0001098787	-1.383879	-5.950564E-05	-0.390129	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.390129	0
earth	(0.90855440, -0.00006072, -0.39425270)	0.9085544	-6.071638E-05	-0.3942527	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9904509	-0.0001098787	-1.383879	-6.100617E-05	-0.4061987	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.4061987	0
earth	(0.90190000, -0.00006217, -0.40871920)	0.9019	-6.217086E-05	-0.4087192	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9902328	-0.0001098787	-1.383879	-6.24916E-05	-0.4222755	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.4222755	0
earth	(0.89361000, -0.00006390, -0.42594050)	0.89361	-6.38952E-05	-0.4259405	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9899741	-0.0001098787	-1.383879	-6.425363E-05	-0.441577	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.441577	0
earth	(0.88644960, -0.00006531, -0.44017160)	0.8864496	-6.531416E-05	-0.4401716	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9897614	-0.0001098787	-1.383879	-6.570441E-05	-0.4576691	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.4576691	0
earth	(0.87755690, -0.00006699, -0.45709970)	0.8775569	-6.69948E-05	-0.4570997	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9895093	-0.0001098787	-1.383879	-6.742372E-05	-0.476989	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.476989	0
earth	(0.86989860, -0.00006838, -0.47107760)	0.8698986	-6.837647E-05	-0.4710776	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9893022	-0.0001098787	-1.383879	-6.883794E-05	-0.4930961	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.4930961	0
earth	(0.86041360, -0.00007001, -0.48769110)	0.8604136	-7.001127E-05	-0.4876911	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9890572	-0.0001098787	-1.383879	-7.051219E-05	-0.5124337	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.5124337	0
earth	(0.85226610, -0.00007135, -0.50139800)	0.8522661	-7.135386E-05	-0.501398	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.988856	-0.0001098787	-1.383879	-7.188792E-05	-0.5285556	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.5285556	0
earth	(0.84219990, -0.00007294, -0.51767580)	0.8421999	-7.294075E-05	-0.5176758	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9886183	-0.0001098787	-1.383879	-7.351485E-05	-0.5479105	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.5479105	0
earth	(0.83357260, -0.00007424, -0.53109420)	0.8335726	-7.424256E-05	-0.5310942	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9884234	-0.0001098787	-1.383879	-7.485023E-05	-0.5640465	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.5640465	0
earth	(0.82293690, -0.00007578, -0.54701550)	0.8229369	-7.577951E-05	-0.5470155	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9881933	-0.0001098787	-1.383879	-7.642764E-05	-0.5834182	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.5834182	0
earth	(0.81384030, -0.00007704, -0.56012840)	0.8138403	-7.703887E-05	-0.5601284	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9880048	-0.0001098787	-1.383879	-7.772086E-05	-0.5995681	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.5995681	0
earth	(0.80264740, -0.00007852, -0.57567290)	0.8026474	-7.85239E-05	-0.5756729	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9877826	-0.0001098787	-1.383879	-7.924659E-05	-0.6189561	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.6189561	0
earth	(0.79309200, -0.00007974, -0.58846340)	0.793092	-7.97392E-05	-0.5884634	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9876008	-0.0001098787	-1.383879	-8.049585E-05	-0.6351192	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.6351192	0
earth	(0.78333190, -0.00008093, -0.60110210)	0.7833319	-8.093394E-05	-0.6011021	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9874222	-0.0001098787	-1.383879	-8.172457E-05	-0.6512883	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.6512883	0
earth	(0.77135290, -0.00008234, -0.61606320)	0.7713529	-8.234007E-05	-0.6160632	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.987212	-0.0001098787	-1.383879	-8.317141E-05	-0.6706989	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.6706989	0
earth	(0.76115080, -0.00008349, -0.62835580)	0.7611508	-8.348849E-05	-0.6283558	(-0.5, 0.0, -0.1)	1.016757	0.9832224	0.9870403	-0.0001098787	-1.383879	-8.435373E-05	-0.6868806	0.0001108116	1.758195	-0.0001104107	-1.383454	0.02	0	0	-0.6868806	0
