RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
mars	(1.51774800, -0.07080864, 0.50977200)	1.517748	-0.07080864	0.509772	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.60245	-0.03208719	-0.5750071	-0.04418816	0.3255462	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3255462	0
mars	(1.52242600, -0.07091774, 0.49858530)	1.522426	-0.07091774	0.4985853	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.603374	-0.03208719	-0.5750071	-0.04423136	0.3179951	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3179951	0
mars	(1.52791800, -0.07104301, 0.48512160)	1.527918	-0.07104301	0.4851216	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.604474	-0.03208719	-0.5750071	-0.0442798	0.3089452	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3089452	0
mars	(1.53239300, -0.07114270, 0.47386970)	1.532393	-0.0711427	0.4738697	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.605384	-0.03208719	-0.5750071	-0.04431736	0.3014131	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.3014131	0
mars	(1.53677600, -0.07123812, 0.46258940)	1.536776	-0.07123812	0.4625894	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.606289	-0.03208719	-0.5750071	-0.04435237	0.2938894	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2938894	0
mars	(1.54191500, -0.07134698, 0.44901630)	1.541915	-0.07134698	0.4490163	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.607368	-0.03208719	-0.5750071	-0.04439102	0.2848721	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2848721	0
mars	(1.54609500, -0.07143300, 0.43767580)	1.546095	-0.071433	0.4376758	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.60826	-0.03208719	-0.5750071	-0.04442044	0.2773668	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2773668	0
mars	(1.55099000, -0.07153058, 0.42403270)	1.55099	-0.07153058	0.4240327	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.609323	-0.03208719	-0.5750071	-0.04445241	0.2683715	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2683715	0
mars	(1.55496700, -0.07160722, 0.41263570)	1.554967	-0.07160722	0.4126357	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.610203	-0.03208719	-0.5750071	-0.04447629	0.2608844	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2608844	0
mars	(1.55961700, -0.07169354, 0.39892670)	1.559617	-0.07169354	0.3989267	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.61125	-0.03208719	-0.5750071	-0.04450162	0.2519105	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2519105	0
mars	(1.56339000, -0.07176079, 0.38747650)	1.56339	-0.07176079	0.3874765	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.612116	-0.03208719	-0.5750071	-0.04451998	0.2444412	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2444412	0
mars	(1.56779500, -0.07183587, 0.37370590)	1.567795	-0.07183587	0.3737059	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.613148	-0.03208719	-0.5750071	-0.04453871	0.2354885	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2354885	0
mars	(1.57136400, -0.07189375, 0.36220610)	1.571364	-0.07189375	0.3622061	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.614001	-0.03208719	-0.5750071	-0.04455159	0.2280366	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2280366	0
mars	(1.57552400, -0.07195760, 0.34837800)	1.575524	-0.0719576	0.348378	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.615016	-0.03208719	-0.5750071	-0.04456376	0.2191047	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.2191047	0
mars	(1.57888900, -0.07200614, 0.33683200)	1.578889	-0.07200614	0.336832	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.615856	-0.03208719	-0.5750071	-0.04457118	0.21167	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.21167	0
mars	(1.58216000, -0.07205044, 0.32526610)	1.58216	-0.07205044	0.3252661	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.616689	-0.03208719	-0.5750071	-0.04457615	0.204243	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.204243	0
mars	(1.58596300, -0.07209799, 0.31136180)	1.585963	-0.07209799	0.3113618	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.617681	-0.03208719	-0.5750071	-0.04457885	0.1953406	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1953406	0
mars	(1.58903000, -0.07213296, 0.29975470)	1.58903	-0.07213296	0.2997547	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.6185	-0.03208719	-0.5750071	-0.04457843	0.1879302	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1879302	0
mars	(1.59258700, -0.07216934, 0.28580300)	1.592587	-0.07216934	0.285803	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.619475	-0.03208719	-0.5750071	-0.04457468	0.1790476	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1790476	0
mars	(1.59544800, -0.07219501, 0.27415820)	1.595448	-0.07219501	0.2741582	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.620281	-0.03208719	-0.5750071	-0.04456889	0.1716536	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1716536	0
mars	(1.59875900, -0.07222024, 0.26016320)	1.598759	-0.07222024	0.2601632	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.621239	-0.03208719	-0.5750071	-0.04455874	0.1627905	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1627905	0
mars	(1.60141500, -0.07223665, 0.24848400)	1.601415	-0.07223665	0.248484	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.62203	-0.03208719	-0.5750071	-0.04454762	0.1554125	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1554125	0
mars	(1.60448000, -0.07225077, 0.23445000)	1.60448	-0.07225077	0.23445	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.622972	-0.03208719	-0.5750071	-0.0445311	0.1465683	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1465683	0
mars	(1.60693100, -0.07225791, 0.22273990)	1.606931	-0.07225791	0.2227399	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.623749	-0.03208719	-0.5750071	-0.0445147	0.139206	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.139206	0
mars	(1.60974900, -0.07226093, 0.20867070)	1.609749	-0.07226093	0.2086707	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.624672	-0.03208719	-0.5750071	-0.04449186	0.1303804	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1303804	0
mars	(1.61199500, -0.07225886, 0.19693310)	1.611995	-0.07225886	0.1969331	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.625435	-0.03208719	-0.5750071	-0.04447021	0.1230335	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1230335	0
mars	(1.61414800, -0.07225259, 0.18518400)	1.614148	-0.07225259	0.185184	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.626191	-0.03208719	-0.5750071	-0.04444618	0.1156934	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1156934	0
mars	(1.61660700, -0.07223956, 0.17107100)	1.616607	-0.07223956	0.171071	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.627089	-0.03208719	-0.5750071	-0.04441423	0.1068942	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.1068942	0
mars	(1.61855400, -0.07222411, 0.15929930)	1.618554	-0.07222411	0.1592993	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.62783	-0.03208719	-0.5750071	-0.044385	0.09956901	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.09956901	0
mars	(1.62076800, -0.07220009, 0.14516120)	1.620768	-0.07220009	0.1451612	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.628711	-0.03208719	-0.5750071	-0.04434684	0.09078754	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.09078754	0
mars	(1.62251000, -0.07217548, 0.13337020)	1.62251	-0.07217548	0.1333702	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.629437	-0.03208719	-0.5750071	-0.04431246	0.08347686	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.08347686	0
mars	(1.62447700, -0.07214049, 0.11921090)	1.624477	-0.07214049	0.1192109	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.6303	-0.03208719	-0.5750071	-0.04426813	0.07471263	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.07471263	0
mars	(1.62601400, -0.07210679, 0.10740390)	1.626014	-0.07210679	0.1074039	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.631011	-0.03208719	-0.5750071	-0.04422863	0.0674162	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.0674162	0
mars	(1.62773500, -0.07206088, 0.09322742)	1.627735	-0.07206088	0.09322742	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.631855	-0.03208719	-0.5750071	-0.04417818	0.05866883	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.05866883	0
mars	(1.62906700, -0.07201808, 0.08140779)	1.629067	-0.07201808	0.08140779	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.632551	-0.03208719	-0.5750071	-0.0441336	0.05138626	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.05138626	0
mars	(1.63054300, -0.07196128, 0.06721814)	1.630543	-0.07196128	0.06721814	(-0.2, 0.0, -0.3)	1.663994	1.383099	1.633377	-0.03208719	-0.5750071	-0.04407707	0.04265536	-0.03203616	-0.5763816	0.03209275	2.567073	0.02	0	0	0.04265536	0
