RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
uranus	(-4.74437400, -0.00413065, -18.36467000)	-4.744374	-0.004130651	-18.36467	(-0.1, 0.0, 0.0)	18.9676	18.94545	18.9676	-0.004564666	-1.505222	-0.0002183097	-1.823573	-0.0002183097	-1.823573	-1.505222	0	0.02	0	0	-1.823573	0
uranus	(-4.74861900, -0.00406969, -18.36360000)	-4.748619	-0.004069686	-18.3636	(-0.1, 0.0, 0.0)	18.96763	18.94545	18.96763	-0.004564666	-1.505222	-0.0002150952	-1.823803	-0.0002150952	-1.823803	-1.505222	0	0.02	0	0	-1.823803	0
uranus	(-4.75215600, -0.00401888, -18.36271000)	-4.752156	-0.004018882	-18.36271	(-0.1, 0.0, 0.0)	18.96766	18.94545	18.96766	-0.004564666	-1.505222	-0.0002124165	-1.823996	-0.0002124165	-1.823996	-1.505222	0	0.02	0	0	-1.823996	0
uranus	(-4.75639900, -0.00395792, -18.36165000)	-4.756399	-0.003957917	-18.36165	(-0.1, 0.0, 0.0)	18.96769	18.94545	18.96769	-0.004564666	-1.505222	-0.0002092019	-1.824226	-0.0002092019	-1.824226	-1.505222	0	0.02	0	0	-1.824226	0
uranus	(-4.75993600, -0.00390711, -18.36076000)	-4.759936	-0.003907112	-18.36076	(-0.1, 0.0, 0.0)	18.96772	18.94545	18.96772	-0.004564666	-1.505222	-0.0002065232	-1.824419	-0.0002065232	-1.824419	-1.505222	0	0.02	0	0	-1.824419	0
uranus	(-4.76417900, -0.00384615, -18.35969000)	-4.764179	-0.003846146	-18.35969	(-0.1, 0.0, 0.0)	18.96775	18.94545	18.96775	-0.004564666	-1.505222	-0.0002033086	-1.824649	-0.0002033086	-1.824649	-1.505222	0	0.02	0	0	-1.824649	0
uranus	(-4.76771500, -0.00379534, -18.35880000)	-4.767715	-0.00379534	-18.3588	(-0.1, 0.0, 0.0)	18.96777	18.94545	18.96777	-0.004564666	-1.505222	-0.0002006298	-1.824842	-0.0002006298	-1.824842	-1.505222	0	0.02	0	0	-1.824842	0
uranus	(-4.77125100, -0.00374453, -18.35791000)	-4.771251	-0.003744534	-18.35791	(-0.1, 0.0, 0.0)	18.9678	18.94545	18.9678	-0.004564666	-1.505222	-0.000197951	-1.825034	-0.000197951	-1.825034	-1.505222	0	0.02	0	0	-1.825034	0
uranus	(-4.77549400, -0.00368357, -18.35683000)	-4.775494	-0.003683566	-18.35683	(-0.1, 0.0, 0.0)	18.96783	18.94545	18.96783	-0.004564666	-1.505222	-0.0001947364	-1.825265	-0.0001947364	-1.825265	-1.505222	0	0.02	0	0	-1.825265	0
uranus	(-4.77902900, -0.00363276, -18.35594000)	-4.779029	-0.003632759	-18.35594	(-0.1, 0.0, 0.0)	18.96786	18.94545	18.96786	-0.004564666	-1.505222	-0.0001920576	-1.825457	-0.0001920576	-1.825457	-1.505222	0	0.02	0	0	-1.825457	0
