RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
merkur	(0.13386540, 0.01800103, -0.35850990)	0.1338654	0.01800103	-0.3585099	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3837767	0.06361996	-2.841778	0.0461229	-1.200221	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.200221	0
merkur	(0.10866530, 0.01948392, -0.36337220)	0.1086653	0.01948392	-0.3633722	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3804402	0.06361996	-2.841778	0.05047385	-1.266762	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.266762	0
merkur	(0.07778445, 0.02114590, -0.36702560)	0.07778445	0.0211459	-0.3670256	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3764382	0.06361996	-2.841778	0.05549147	-1.348207	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.348207	0
merkur	(0.05164226, 0.02242258, -0.36818390)	0.05164226	0.02242258	-0.3681839	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3731229	0.06361996	-2.841778	0.05946746	-1.417444	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.417444	0
merkur	(0.01995521, 0.02381150, -0.36723290)	0.01995521	0.0238115	-0.3672329	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3691927	0.06361996	-2.841778	0.06394362	-1.502204	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.502204	0
merkur	(-0.00656841, 0.02483954, -0.36443850)	-0.006568407	0.02483954	-0.3644385	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3659778	0.06361996	-2.841778	0.06738784	-1.574253	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.574253	0
merkur	(-0.03833990, 0.02590540, -0.35863210)	-0.0383399	0.0259054	-0.3586321	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3622188	0.06361996	-2.841778	0.07112477	-1.662422	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.662422	0
merkur	(-0.06460457, 0.02664446, -0.35172220)	-0.06460457	0.02664446	-0.3517222	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3591901	0.06361996	-2.841778	0.07386624	-1.737319	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.737319	0
merkur	(-0.09564909, 0.02734123, -0.34092920)	-0.09564909	0.02734123	-0.3409292	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3557085	0.06361996	-2.841778	0.07665452	-1.828882	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.828882	0
merkur	(-0.12094700, 0.02775555, -0.32985470)	-0.120947	0.02775555	-0.3298547	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3529564	0.06361996	-2.841778	0.07851843	-1.90656	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.90656	0
merkur	(-0.14555830, 0.02801234, -0.31690820)	-0.1455583	0.02801234	-0.3169082	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3503599	0.06361996	-2.841778	0.07992821	-1.985446	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-1.985446	0
merkur	(-0.17396310, 0.02810561, -0.29894980)	-0.1739631	0.02810561	-0.2989498	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3474758	0.06361996	-2.841778	0.08097645	-2.081627	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.081627	0
merkur	(-0.19650780, 0.02799980, -0.28202550)	-0.1965078	0.0279998	-0.2820255	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3452863	0.06361996	-2.841778	0.08128142	-2.162964	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.162964	0
merkur	(-0.22197700, 0.02764886, -0.25946890)	-0.221977	0.02764886	-0.2594689	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.342941	0.06361996	-2.841778	0.08093142	-2.261867	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.261867	0
merkur	(-0.24170360, 0.02716852, -0.23890120)	-0.2417036	0.02716852	-0.2389012	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3412401	0.06361996	-2.841778	0.08002398	-2.345253	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.345253	0
merkur	(-0.26336350, 0.02636742, -0.21225300)	-0.2633635	0.02636742	-0.212253	(-0.3, 0.0, 0.8)	0.4376592	0.3365388	0.3395242	0.06361996	-2.841778	0.07818259	-2.446311	-0.06390296	0.3055794	0.06397714	-2.834532	0.02	0	0	-2.446311	0
